customer,recency,T,monetary_value,frequency,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,expected_monetary_value,pred_nb_purchases,pred_revenue
'C43587827',178,179,31.944216867469894,165,165,165,165,165,165,165,165,165,33.53547078052069,165.198760998179,5540.018222432654
'C1268275182',179,179,31.335922619047636,167,167,167,167,167,167,167,167,167,33.13355916256462,167.2093962174081,5540.242422106201
'C1269635185',179,179,30.46599415204678,170,170,170,170,170,170,170,170,170,32.55223097825091,170.2037962411751,5540.513288617886
'C2102316964',179,179,30.754617647058822,169,169,169,169,169,169,169,169,169,32.74586922798311,169.20566290577972,5540.786510146855
'C967109509',179,179,31.3425,167,167,167,167,167,167,167,167,167,33.13777295206304,167.2093962174081,5540.947007304018
'C2081591507',179,179,32.57624999999997,163,163,163,163,163,163,163,163,163,33.94924146995325,163.21686276732714,5541.088686056211
'C703418892',179,179,32.89779141104293,162,162,162,162,162,162,162,162,162,34.15834695686418,162.21872938886898,5541.123641366647
'C1921196241',179,179,30.763852941176463,169,169,169,169,169,169,169,169,169,32.75181107443964,169.20566290577972,5541.791904215416
'C1060270098',178,179,32.2730202020202,164,164,164,164,164,164,164,164,164,33.75091797779921,164.20075953095147,5541.926366821475
'C1141524074',179,179,31.96737951807231,165,165,165,165,165,165,165,165,165,33.55024554324516,165.2131295048937,5542.941061857145
'C815186263',178,178,31.98457575757576,164,164,164,164,164,164,164,164,164,33.56733326041445,165.1313512450154,5543.019098983987
'C1038996959',179,179,32.29357575757575,164,164,164,164,164,164,164,164,164,33.76400086405352,164.2149961393014,5544.555271537918
'C1338727022',178,179,31.380982142857132,167,167,167,167,167,167,167,167,167,33.16242648066696,167.19476169712712,5544.58399273361
'C2119675022',179,179,30.226540697674405,171,171,171,171,171,171,171,171,171,32.38964272467754,171.20192957085072,5545.169332575262
'C1040272582',179,179,31.38407738095239,167,167,167,167,167,167,167,167,167,33.164409440430944,167.2093962174081,5545.400878441368
'C1667929755',178,178,30.515941176470594,169,169,169,169,169,169,169,169,169,32.59230845092968,170.14986743010095,5545.576962166644
'C602096181',179,179,29.681063218390804,173,173,173,173,173,173,173,173,173,32.019550218355036,173.19819621343117,5545.728341384469
'C268949400',179,179,29.95618497109825,172,172,172,172,172,172,172,172,172,32.20646933808837,172.20006289489936,5545.956045641465
'C72353846',179,179,30.803323529411745,169,169,169,169,169,169,169,169,169,32.77720584496405,169.20566290577972,5546.08884319634
'C607521473',179,179,32.62838414634147,163,163,163,163,163,163,163,163,163,33.98234917629857,163.21686276732714,5546.492422019316
'C1230747575',179,179,31.396994047619057,167,167,167,167,167,167,167,167,167,33.172684484061335,167.2093962174081,5546.784543490478
'C1798103026',178,179,31.107366863905323,168,168,168,168,168,168,168,168,168,32.979951607132236,168.1927609208019,5546.989115838009
'C1475317372',176,176,72.48976666666668,99,99,99,99,99,99,99,99,99,54.91378914843882,101.01802124006451,5547.282318569417
'C1559339990',179,179,30.24566860465117,171,171,171,171,171,171,171,171,171,32.402000871463954,171.20192957085072,5547.2850711510155
'C1591908890',179,179,30.818764705882334,169,169,169,169,169,169,169,169,169,32.78714046085475,169.20566290577972,5547.76983646384
'C371570992',179,179,29.972774566473987,172,172,172,172,172,172,172,172,172,32.21720963409156,172.20006289489936,5547.805525288724
'C2028528769',179,179,34.6606329113924,157,157,157,157,157,157,157,157,157,35.287581056987605,157.22806239477327,5548.197996188666
'C1872482068',179,179,29.439714285714285,174,174,174,174,174,174,174,174,174,31.853925954640253,174.19632952653308,5548.8369823082985
'C1148364854',179,179,32.33463636363636,164,164,164,164,164,164,164,164,164,33.79013449187847,164.2149961393014,5548.846805130298
'C370861553',179,179,30.546286549707602,170,170,170,170,170,170,170,170,170,32.60399846886912,170.2037962411751,5549.324312042985
'C317314063',179,179,31.726886227544927,166,166,166,166,166,166,166,166,166,33.39041107248016,166.21126286422563,5549.86239191255
'C1877766749',179,179,30.844294117647078,169,169,169,169,169,169,169,169,169,32.80356569246074,169.20566290577972,5550.549078666112
'C149698808',179,179,29.455085714285723,174,174,174,174,174,174,174,174,174,31.863918090894956,174.19632952653308,5550.577575767997
'C1333661820',179,179,31.44330357142856,167,167,167,167,167,167,167,167,167,33.202352612837586,167.2093962174081,5551.745333390056
'C74848504',179,179,31.747994011976058,166,166,166,166,166,166,166,166,166,33.403904533529705,166.21126286422563,5552.105157114004
'C816519533',179,179,31.151360946745562,168,168,168,168,168,168,168,168,168,33.00819676834328,168.20752956455632,5552.227233783795
'C418638324',179,179,31.15408284023668,168,168,168,168,168,168,168,168,168,33.00994428336104,168.20752956455632,5552.521178967809
'C1100053869',179,179,31.456547619047598,167,167,167,167,167,167,167,167,167,33.21083739259686,167.2093962174081,5553.164068290641
'C1415168453',179,179,30.023978805394975,172,172,172,172,172,172,172,172,172,32.25035985084937,172.20006289489936,5553.513994699399
'C1251749294',174,179,31.50275147928993,168,168,168,168,168,168,168,168,168,33.23379715819101,167.1237915739096,5554.158189475104
'C1828345671',179,179,30.31636627906976,171,171,171,171,171,171,171,171,171,32.447677182990574,171.20192957085072,5555.1049438200525
'C1718974481',178,178,30.04058139534883,171,171,171,171,171,171,171,171,171,32.269498249004926,172.15727386237717,5555.428847455441
'C2144163136',179,179,30.89226470588234,169,169,169,169,169,169,169,169,169,32.8344292324945,169.20566290577972,5555.771364417144
'C1501782229',179,179,31.485982142857168,167,167,167,167,167,167,167,167,167,33.22969457727538,167.2093962174081,5556.317166755097
'C1646298550',178,178,31.498173652694604,166,166,166,166,166,166,166,166,166,33.24420320161849,167.1387577374859,5556.394825091065
'C2001183195',179,179,32.41533333333331,164,164,164,164,164,164,164,164,164,33.8414952674488,164.2149961393014,5557.281014692291
'C2136422351',171,177,35.91234408602153,154,154,154,154,154,154,154,154,154,36.073472499862774,154.06361835589792,5557.609699990837
'C1807259356',179,179,32.73948170731707,163,163,163,163,163,163,163,163,163,34.05290150490807,163.21686276732714,5558.007751755888
'C668875156',178,179,31.513749999999987,167,167,167,167,167,167,167,167,167,33.24748401438863,167.19476169712712,5558.805166814751
'C696052681',179,179,31.221094674556227,168,168,168,168,168,168,168,168,168,33.05296734330928,168.20752956455632,5559.75798159601
'C1669649966',179,179,30.64192982456139,170,170,170,170,170,170,170,170,170,32.66566324010442,170.2037962411751,5559.8198902015765
'C592679392',179,179,31.22177514792899,168,168,168,168,168,168,168,168,168,33.05340422206371,168.20752956455632,5559.831467892012
'C1438489717',179,179,29.80936781609194,173,173,173,173,173,173,173,173,173,32.10278574044579,173.19819621343117,5560.14458367147
'C1350793893',179,179,32.13132530120482,165,165,165,165,165,165,165,165,165,33.65482165964211,165.2131295048937,5560.218409318553
'C1476491893',179,179,30.64599415204678,170,170,170,170,170,170,170,170,170,32.66828366297257,170.2037962411751,5560.265896121493
'C993553940',176,176,32.18607361963193,162,162,162,162,162,162,162,162,162,33.70738762606622,164.96504226065005,5560.540624230127
'C1552608695',179,179,31.229615384615393,168,168,168,168,168,168,168,168,168,33.05843782510402,168.20752956455632,5560.678157824232
'C1123627503',179,179,32.136204819277104,165,165,165,165,165,165,165,165,165,33.65793415842151,165.2131295048937,5560.732634982478
'C2044070952',179,179,33.09782208588957,162,162,162,162,162,162,162,162,162,34.285090590867014,162.21872938886898,5561.683832632714
'C240900578',178,178,31.251428571428576,167,167,167,167,167,167,167,167,167,33.07942817439249,168.14246097439465,5562.05646086808
'C1368070837',179,179,30.95376470588234,169,169,169,169,169,169,169,169,169,32.87399738835632,169.20566290577972,5562.466520459703
'C1719535099',179,179,30.384418604651174,171,171,171,171,171,171,171,171,171,32.491644389110576,171.20192957085072,5562.6322143456355
'C948004275',179,179,30.955499999999986,169,169,169,169,169,169,169,169,169,32.87511384995166,169.20566290577972,5562.6554320840505
'C351880818',179,179,33.77863354037269,160,160,160,160,160,160,160,160,160,34.72386104239866,160.22246261197,5563.542527608961
'C230958403',178,179,89.58205555555557,89,89,89,89,89,89,89,89,89,62.279143459269804,89.34878544231312,5564.565826473336
'C1806072501',179,179,32.48730303030303,164,164,164,164,164,164,164,164,164,33.88730144168073,164.2149961393014,5564.803075416943
'C393216567',179,179,30.406482558139512,171,171,171,171,171,171,171,171,171,32.50589945508453,171.20192957085072,5565.072709146537
'C292682242',179,179,30.41186046511627,171,171,171,171,171,171,171,171,171,32.50937401003208,171.20192957085072,5565.667559657958
'C2081956948',179,179,31.880299401197608,166,166,166,166,166,166,166,166,166,33.48848269576791,166.21126286422563,5566.1630002703505
'C1767103563',179,179,30.142283236994214,172,172,172,172,172,172,172,172,172,32.326951508758306,172.20006289489936,5566.703083008542
'C334817037',179,179,30.993323529411775,169,169,169,169,169,169,169,169,169,32.899448928114424,169.20566290577972,5566.773065116445
'C1362652272',179,179,30.993588235294126,169,169,169,169,169,169,169,169,169,32.89961923581541,169.20566290577972,5566.801882143888
'C901400531',179,179,31.893323353293415,166,166,166,166,166,166,166,166,166,33.49680844833039,166.21126286422563,5567.546834118057
'C630871084',179,179,31.59800595238095,167,167,167,167,167,167,167,167,167,33.3014624671943,167.2093962174081,5568.317432296237
'C167330970',178,179,30.74178362573099,170,170,170,170,170,170,170,170,170,32.73004269402328,170.1887570962399,5570.28528580269
'C1177396126',179,179,32.541090909090904,164,164,164,164,164,164,164,164,164,33.92153552979089,164.2149961393014,5570.424826063786
'C1489836575',179,179,31.619672619047634,167,167,167,167,167,167,167,167,167,33.315343185542076,167.2093962174081,5570.638418830233
'C1358225719',178,179,37.14827850877196,151,151,151,151,151,151,151,151,151,36.83820427024871,151.2266745468464,5570.919128067148
'C132392875',179,179,31.32488165680472,168,168,168,168,168,168,168,168,168,33.119600850725774,168.20752956455632,5570.966239264761
'C530444699',179,179,31.92656686626746,166,166,166,166,166,166,166,166,166,33.51805985199754,166.21126286422563,5571.079056759211
'C1150646122',179,179,31.9287125748503,166,166,166,166,166,166,166,166,166,33.51943152770708,166.21126286422563,5571.307044711133
'C1192874833',179,179,30.464680232558145,171,171,171,171,171,171,171,171,171,32.543499774030394,171.20192957085072,5571.509956302548
'C1679430600',173,179,33.37181818181817,164,164,164,164,164,164,164,164,164,34.450264144693456,161.73446214615095,5571.794942234825
'C1484585237',179,179,31.041088235294115,169,169,169,169,169,169,169,169,169,32.93018000660299,169.20566290577972,5571.972937623912
'C1182534509',179,179,31.041852941176458,169,169,169,169,169,169,169,169,169,32.93067200662805,169.20566290577972,5572.056186814302
'C1984017083',179,179,30.758625730994137,170,170,170,170,170,170,170,170,170,32.74090142475747,170.2037962411751,5572.62571485182
'C927696302',179,179,31.640654761904766,167,167,167,167,167,167,167,167,167,33.328785364711266,167.2093962174081,5572.886077492959
'C1711634686',179,179,31.347100591715986,168,168,168,168,168,168,168,168,168,33.13386589179471,168.20752956455632,5573.365726582104
'C280778280',179,179,29.928534482758607,173,173,173,173,173,173,173,173,173,32.18009317832046,173.19819621343117,5573.5340924652455
'C894687005',179,179,29.65985714285715,174,174,174,174,174,174,174,174,174,31.997028946912444,174.19632952653308,5573.7649983063775
'C1504341710',179,179,30.48908914728683,171,171,171,171,171,171,171,171,171,32.55926987117069,171.20192957085072,5574.209827362487
'C140234280',179,179,32.899390243902445,163,163,163,163,163,163,163,163,163,34.15445116559877,163.21686276732714,5574.5823687889115
'C187473376',171,179,57.93605932203388,117,117,117,117,117,117,117,117,117,48.33290849647261,115.34025051556728,5574.729774129141
'C41461366',179,179,30.219739884393054,172,172,172,172,172,172,172,172,172,32.377097838529295,172.20006289489936,5575.338284149055
'C1971153898',179,179,32.59963636363636,164,164,164,164,164,164,164,164,164,33.95879764710291,164.2149961393014,5576.543824514322
'C1554849332',178,179,31.98290419161678,166,166,166,166,166,166,166,166,166,33.55407431423144,166.1967617215754,5576.578493590357
'C1814870538',179,179,31.083705882352934,169,169,169,169,169,169,169,169,169,32.957599546461324,169.20566290577972,5576.612479042214
'C1514973352',179,179,31.388994082840245,168,168,168,168,168,168,168,168,168,33.160762427285526,168.20752956455632,5577.889926370859
'C1615801620',179,179,31.69714285714285,167,167,167,167,167,167,167,167,167,33.36497438040364,167.2093962174081,5578.937220956583
'C1675884425',178,179,32.005838323353274,166,166,166,166,166,166,166,166,166,33.56873529460582,166.1967617215754,5579.015101052242
'C662948645',179,179,31.10614705882353,169,169,169,169,169,169,169,169,169,32.97203785488915,169.20566290577972,5579.055522590982
'C1141582476',179,179,29.44011363636362,175,175,175,175,175,175,175,175,175,31.84520039508215,175.19446283430247,5579.1027770671335
'C220904895',179,179,29.97948275862068,173,173,173,173,173,173,173,173,173,32.21314504409133,173.19819621343117,5579.2586159982475
'C480951921',179,179,31.40505917159763,168,168,168,168,168,168,168,168,168,33.17107656483602,168.20752956455632,5579.624841967817
'C907777350',179,179,29.983735632183915,173,173,173,173,173,173,173,173,173,32.21590402668248,173.19819621343117,5579.73646680642
'C1991822900',175,179,33.72529835390946,161,161,161,161,161,161,161,161,161,34.68643194911795,160.87158392427344,5580.061248336128
'C631654729',179,179,29.9880459770115,173,173,173,173,173,173,173,173,173,32.21870029282214,173.19819621343117,5580.220775057942
'C1293579037',179,179,32.01716566866271,166,166,166,166,166,166,166,166,166,33.57597646637476,166.21126286422563,5580.705450375669
'C761166755',177,178,31.133431952662722,168,168,168,168,168,168,168,168,168,32.99668596290017,169.13118421877184,5580.768572200232
'C76969430',179,179,32.01865269461078,166,166,166,166,166,166,166,166,166,33.57692706954088,166.21126286422563,5580.863451328392
'C1594422820',179,179,31.123999999999974,169,169,169,169,169,169,169,169,169,32.98352416316658,169.20566290577972,5580.9990709974045
'C741739992',176,179,36.13780645161292,154,154,154,154,154,154,154,154,154,36.213662005478916,154.1155266415287,5581.087591592702
'C759940472',179,179,31.423431952662714,168,168,168,168,168,168,168,168,168,33.182872291205925,168.20752956455632,5581.608971959918
'C1954706477',177,178,32.04780120481929,165,165,165,165,165,165,165,165,165,33.60154413423907,166.12048126291273,5581.904682756796
'C851871528',179,179,32.6520303030303,164,164,164,164,164,164,164,164,164,33.992144541943745,164.2149961393014,5582.019884721867
'C250546729',179,179,31.42896449704142,168,168,168,168,168,168,168,168,168,33.186424305426826,168.20752956455632,5582.206447496993
